rh_id,n_ref,statut_infos,departement,ville,code_commune,nom,structure_porteuse,code_postal,adresse,adresse_suite,adresse_full,geo_lat,geo_lon,nature_juridique,type_lieu,rattachement,tel_structure,email_structure,site_internet,lundi,mardi,mercredi,jeudi,vendredi,samedi,dimanche,horaires_semaine,date_maj,public_toutes_actions,conditions_acces_toutes_actions,type_mediation_1,public_si_different_1,conditions_acces_si_diff_1,presta_mediation_1,bloc_mediation_1,type_mediation_2,public_si_different_2,conditions_acces_si_diff_2,presta_mediation_2,bloc_mediation_2,type_mediation_3,public_si_different_3,conditions_acces_si_diff_3,presta_mediation_3,bloc_mediation_3,type_mediation_4,public_si_different_4,conditions_acces_si_diff_4,presta_mediation_4,bloc_mediation_4,type_mediation_5,public_si_different_5,conditions_acces_si_diff_5,presta_mediation_5,bloc_mediation_5,code_label,label_full,wifi,precisions,lat,lon,codes_types_mediations,codes_publics,codes_thematiques,code_departement
RH_fiche_227_,,,31,Toulouse,,Lieu Ressource Formation,,31000.0,,,31000 Toulouse,nan,,,Association,Association,,,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.600568,1.433106,,,,=31=
RH_fiche_228_,,,31,Toulouse,,7 notre quartier,,31000.0,,,31000 Toulouse,nan,,Association,Association,Association,,,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.600568,1.433106,,,,=31=
RH_fiche_229_,,,31,Toulouse,,CSF – Section Mirail,,31000.0,14 cheminement le Tintoret,,14 cheminement le Tintoret 31000 Toulouse,nan,,Association,Association,Association,,,www.csfmirailblf.wixsite.com/csfmirail,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.561405,1.3982729999999999,,,,=31=
RH_fiche_230_,,,31,Toulouse,,ADPAM,,31000.0,,,31000 Toulouse,nan,,Association,Association,Association,,,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.600568,1.433106,,,,=31=
RH_fiche_231_,,,31,Toulouse,,Mieux Vivre Ensemble à la Gloire,,31000.0,2 rue du général Baurot,,2 rue du général Baurot 31000 Toulouse,nan,,Association,Association,Association,,,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.607658,1.470667,,,,=31=
RH_fiche_232_,,,31,Toulouse,,Mission Locale,,31000.0,,,31000 Toulouse,nan,,Association,Association,Association,,,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.600568,1.433106,,,,=31=
RH_fiche_233_,,,31,Toulouse,,ASTREE,,31000.0,,,31000 Toulouse,nan,,Association,Association,Association,,,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.600568,1.433106,,,,=31=
RH_fiche_234_,,,31,Toulouse,,La case de santé,,31000.0,17 place Arnaud Bernard,,17 place Arnaud Bernard 31000 Toulouse,nan,,Association,Association,Association,05 61 23 62 35,contact@casedesante.org,http://casedesante.org/lacase_horaires.html,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.610785,1.439371,,,,=31=
RH_fiche_235_,,,31,Toulouse,,AFEV,,31000.0,,,31000 Toulouse,nan,,Association,Association,Association,,pole.toulouse@afev.org,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.600568,1.433106,,,,=31=
RH_fiche_236_,,,31,Toulouse,,Café social,,31000.0,38 rue Roquelaine,,38 rue Roquelaine 31000 Toulouse,nan,,Association,Association,Association,06 18 57 02 52,,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.6114,1.4466299999999999,,,,=31=
RH_fiche_237_,,,31,Toulouse,,Mairie de quartier de Serveyrolles – Soupetard,,31000.0,,,31000 Toulouse,nan,,,Mairie de quartier,Mairie,,,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.600568,1.433106,,,,=31=
RH_fiche_238_,,,31,Toulouse,,Maison de la citoyenneté Centre,,31000.0,5 rue Paul Mériel,,5 rue Paul Mériel 31000 Toulouse,nan,,,Maison de la citoyenneté,Mairie,,,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.603967,1.4480819999999999,,,,=31=
RH_fiche_239_,,,31,Toulouse,,CCAS,,31000.0,2 bis rue de belfort,,2 bis rue de belfort 31000 Toulouse,nan,,,,Mairie,05 61 58 85 85,,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.608668,1.452002,,,,=31=
RH_fiche_240_,,,31,Toulouse,,Centre d'Animation Soupetard,,31000.0,,,31000 Toulouse,nan,,,,,,,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.600568,1.433106,,,,=31=
RH_fiche_241_,,,31,Toulouse,,MediPass,,31000.0,,,31000 Toulouse,nan,,,,,,medipass@free.fr,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.600568,1.433106,,,,=31=
RH_fiche_242_,,,31,Toulouse,,SAVIF,,31000.0,,,31000 Toulouse,nan,,,,,,savifs@free.fr,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.600568,1.433106,,,,=31=
RH_fiche_243_,,,31,Toulouse,,CPAM Bagatelle,,31100.0,33 rue du Lot,,33 rue du Lot 31100 Toulouse,nan,,,,CPAM,,,ameli.fr,,,,,,,,,Decembre 2019,,,ORDM,,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,,,,,,ACCDS,,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,ACCDA,,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,,,,,,,,,,43.580461,1.410717,ORDM-ACCDS-ACCDA,,,=31=
RH_fiche_244_,,,31,Toulouse,,Partage Faourette,,31100.0,13 rue de l'ukraine,,13 rue de l'ukraine 31100 Toulouse,nan,,,,FIGO Centre social,05 34 60 13 16,,,,,,,,,,,Decembre 2019,,,ORDM,,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,ACCDA,,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,COMP,,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,ACCN,,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,,,,,,,,,,43.579038,1.414906,ORDM-ACCDA-COMP-ACCN,,,=31=
RH_fiche_245_,,,31,Toulouse,,Pôle Emploi La Cepiere,,31100.0,4 Chemin du Pigeonnierue de Cepière,,4 Chemin du Pigeonnierue de Cepière 31100 Toulouse,nan,,,,Pôle Emploi,39 49,,www.pole-emploi.fr,,,,,,,,,Decembre 2019,,,ORDM,,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,SENS,,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,ACCDS,,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,ACCDA,,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,,,,,,,,,,43.586132,1.400742,ORDM-SENS-ACCDS-ACCDA,,,=31=
RH_fiche_246_,,,31,Toulouse,,"Pôle Emploi
Bellefontaine",,31100.0,63 allées de Bellefontaine,,63 allées de Bellefontaine 31100 Toulouse,nan,,,,Pôle Emploi,39 49,,www.pole-emploi.fr,,,,,,,,,Decembre 2019,,,ORDM,,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,SENS,,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,ACCDS,,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,ACCDA,,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,,,,,,,,,,43.565759,1.399923,ORDM-SENS-ACCDS-ACCDA,,,=31=
RH_fiche_247_,,,31,Toulouse,,APSEM,,31100.0,3 rue Erik SATIE BP 35711,31057 Toulouse cedex 1,3 rue Erik SATIE BP 35711 31100 Toulouse,nan,,Association,,Association,05 34 60 39 40,apsem2@wanadoo.fr,http://apsem-formation.fr/,8H - 17 h,8H - 17 h,8H - 17 h,8H - 17 h,8H - 17 h,8H - 17 h,,<p><br><ul><li>lundi : 8H - 17 h</li><li>mardi : 8H - 17 h</li><li>mercredi : 8H - 17 h</li><li>jeudi : 8H - 17 h</li><li>vendredi : 8H - 17 h</li><li>samedi : 8H - 17 h</li></ul></p>,Decembre 2019,,,COMP,,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,SENS,,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,,,,,,,,,,,,,,,,,,,,43.568096000000004,1.404642,COMP-SENS,,,=31=
RH_fiche_248_,,,31,Toulouse,,Bell'Arc en Ciel,,31100.0,14 passage G Duhamel,Apt 299,14 passage G Duhamel 31100 Toulouse,nan,,Association,,Association,09 66 82 55 84,assobellarcenciel@gmail.com,,,,,,,,,,Decembre 2019,,,ACCDS,,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,SENS,,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,,,,,,,,,,,,,,,,,,,,43.563623,1.394212,ACCDS-SENS,,,=31=
RH_fiche_249_,,,31,Toulouse,,Maison des Solidarites,,31100.0,9 rue du Doyen Lefebvre,,9 rue du Doyen Lefebvre 31100 Toulouse,nan,,,,Conseil Départemental,,,,,,,,,,,,Decembre 2019,,,ACCDS,,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,ACCDA,,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,,,,,,,,,,,,,,,,,,,,43.566876,1.396803,ACCDS-ACCDA,,,=31=
RH_fiche_250_,,,31,Toulouse,,Regie de quartier Bellefontaine Services,,31100.0,41 rue Rimont,,41 rue Rimont 31100 Toulouse,nan,,Association,,Association,09 53 17 88 71,bellefontaine.toulouse@cnlrq.org,www.bellefontaine-services.com,,,,,,,,,Decembre 2019,,,ACCN,,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,ACCDS,,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,,,,,,,,,,,,,,,,,,,,43.56091,1.404452,ACCN-ACCDS,,,=31=
RH_fiche_251_,,,31,Toulouse,,Conciergerie solidaire Desbals services,,31100.0,135 rue henri desbals,,135 rue henri desbals 31100 Toulouse,nan,,Association,,Association,05 62 14 12 55,desbals-services@wanadoo.fr,,,,,,,,,,Decembre 2019,,,ACCN,,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,ACCDS,,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,,,,,,,,,,,,,,,,,,,,43.581193,1.4131770000000001,ACCN-ACCDS,,,=31=
RH_fiche_252_,,,31,Toulouse,,Les imaginations fertiles,,31100.0,,,31100 Toulouse,nan,,Association,,Association,05 61 40 92 16,,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.600568,1.433106,,,,=31=
RH_fiche_253_,,,31,Toulouse,,Assos,,31100.0,,,31100 Toulouse,nan,,Association,,Association,,,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.600568,1.433106,,,,=31=
RH_fiche_254_,,,31,Toulouse,,"Regie de quartier
Reynerie Services",,31100.0,14 avenue Winston Churchill,,14 avenue Winston Churchill 31100 Toulouse,nan,,Association,,Association,,reynerie-toulouse@cnlrq.org,www.reynerie-services.com,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.57025,1.402023,,,,=31=
RH_fiche_255_,,,31,Toulouse,,Asso,,31100.0,,,31100 Toulouse,nan,,Association,,Association,,,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.600568,1.433106,,,,=31=
RH_fiche_256_,,,31,Toulouse,,Alliances et Cultures MUP,,31100.0,14 chemin du Mirail,,14 chemin du Mirail 31100 Toulouse,nan,,Association,,Association,05 61 44 67 63,accueil.mup@alliancesetcultures.org,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.58124,1.4000110000000001,,,,=31=
RH_fiche_257_,,,31,Toulouse,,Mission Locale Mirail,,31100.0,,,31100 Toulouse,nan,,Association,,Association,,,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.600568,1.433106,,,,=31=
RH_fiche_258_,,,31,Toulouse,,Lien horizon danse,,31100.0,,,31100 Toulouse,nan,,Association,,Association,,,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.600568,1.433106,,,,=31=
RH_fiche_259_,,,31,Toulouse,,Maison de l'initiative,,31100.0,,,31100 Toulouse,nan,,Association,,Association,05 34 63 81 10,,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.600568,1.433106,,,,=31=
RH_fiche_260_,,,31,Toulouse,,N pays Okhan,,31100.0,,,31100 Toulouse,nan,,Association,,Association,,,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.600568,1.433106,,,,=31=
RH_fiche_261_,,,31,Toulouse,,Parle avec elles,,31100.0,2 rue Jean Gilles,,2 rue Jean Gilles 31100 Toulouse,nan,,Association,,Association,,,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.572437,1.401823,,,,=31=
RH_fiche_262_,,,31,Toulouse,,L'Ecole et Nous,,31100.0,10 cheminement Le Tintoret,,10 cheminement Le Tintoret 31100 Toulouse,nan,,Association,,Association,,assoecoleetnous@gmail.com,www.ecoleetnous.wixsite.com,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.561223999999996,1.398586,,,,=31=
RH_fiche_263_,,,31,Toulouse,,Bas d'immeubles,,31100.0,3 chemin Vincent d'Indy,,3 chemin Vincent d'Indy 31100 Toulouse,nan,,Association,,Association,05.62.14.19.70 / 09 72 83 40 47,bas.im@wanadoo.fr,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.570219,1.406308,,,,=31=
RH_fiche_264_,,,31,Toulouse,,Voir et comprendre,,31100.0,,,31100 Toulouse,nan,,Association,,Association,,voir.comprendre@voiretcomprendre.fr,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.600568,1.433106,,,,=31=
RH_fiche_265_,,,31,Toulouse,,Centre social municipal Bellefontaine Lafourguette,,31100.0,3 impasse Foulquier,,3 impasse Foulquier 31100 Toulouse,nan,,,,Centre social,,,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.565354,1.40215,,,,=31=
RH_fiche_266_,,,31,Toulouse,,Centre social alliances & Cultures Mirail rive droite,,31100.0,2 cheminement andré messager,,2 cheminement andré messager 31100 Toulouse,nan,,,,Centre social,05 61 44 67 63,,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.572773,1.406215,,,,=31=
RH_fiche_267_,,,31,Toulouse,,"Centre social
CAF Reynerie",,31100.0,15 place Abbal,,15 place Abbal 31100 Toulouse,nan,,,,Centre social,,,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.571282000000004,1.402395,,,,=31=
RH_fiche_268_,,,31,Toulouse,,Espaces Seniors Connectes,,31100.0,14 place Abbal,,14 place Abbal 31100 Toulouse,nan,,,,Collectivites,,,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.571328,1.401353,,,,=31=
RH_fiche_269_,,,31,Toulouse,,point information jeunesse (PIJ) Mirail,,31100.0,6 chemin Edgarue Varese,,6 chemin Edgarue Varese 31100 Toulouse,nan,,,,,05 61 72 45 37,mespij.toulouse@crij.org,www.ij-mirail.org,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.573614,1.40405,,,,=31=
RH_fiche_270_,,,31,Toulouse,,PIJ,,31100.0,,,31100 Toulouse,nan,,,,,,,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.600568,1.433106,,,,=31=
RH_fiche_271_,,,31,Toulouse,,MCEF,,31100.0,57 allées de Bellefontaine,,57 allées de Bellefontaine 31100 Toulouse,nan,,,,,,,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.565245000000004,1.400657,,,,=31=
RH_fiche_272_,,,31,Toulouse,,maison des solidaritésBorderouge,,31200.0,4 rue françoise d'eaubonne,Bat A,4 rue françoise d'eaubonne 31200 Toulouse,nan,,Collectivités,,Conseil Départemental,05 34 36 17 00,,,,,,,,,,,Decembre 2019,,,ORD,,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,ACCDA,,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,,,,,,,,,,,,,,,,,,,,43.642506,1.453359,ORD-ACCDA,,,=31=
RH_fiche_273_,,,31,Toulouse,,LA FABRIQUE SOLIDAIRE DES MINIMES (FA SOL MI),,31200.0,local des Mazades 29 bis avenue des Mazades,,local des Mazades 29 bis avenue des Mazades 31200 Toulouse,nan,,Association,,Association,05 61 25 38 28,,www.lafabriquesolidaire.org,9h30 - 12h30 et 13h30 - 17h,9h30 - 12h30 et 13h30 - 17h,9h30 - 12h30 et 13h30 - 17h,9h30 - 12h30 et 13h30 - 17h,9h30 - 12h30 et 13h30 - 17h,9h30 - 12h30 et 13h30 - 17h,,<p><br><ul><li>lundi : 9h30 - 12h30 et 13h30 - 17h</li><li>mardi : 9h30 - 12h30 et 13h30 - 17h</li><li>mercredi : 9h30 - 12h30 et 13h30 - 17h</li><li>jeudi : 9h30 - 12h30 et 13h30 - 17h</li><li>vendredi : 9h30 - 12h30 et 13h30 - 17h</li><li>samedi : 9h30 - 12h30 et 13h30 - 17h</li></ul></p>,Decembre 2019,,,ORDM,,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,SENS,,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,COMP,,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,,,,,,,,,,,APTIC,APTIC,,,43.623129,1.441383,ORDM-SENS-COMP,,,=31=
RH_fiche_274_,,,31,Toulouse,,Pole Emploi Borderouge,,31200.0,6 rue françoise d'eaubonne,Bat C,6 rue françoise d'eaubonne 31200 Toulouse,nan,,,,Pôle Emploi,,,www.pole-emploi.fr,,,,,,,,,Decembre 2019,,,ORDM,,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,SENS,,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,,,,,,ACCDA,,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,,,,,,,,,,43.643232,1.453016,ORDM-SENS-ACCDA,,,=31=
RH_fiche_275_,,,31,Toulouse,,Parole expression,,31200.0,19 rue Marc Arcis,,19 rue Marc Arcis 31200 Toulouse,nan,,Association,,Association,05 82 95 67 80,,paroleexpression.fr,,,,,,,,,Decembre 2019,Etranger,,ACCDA,,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,COMP,,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,,,,,,,,,,,,,,,,,,,,43.623632,1.43616,ACCDA-COMP,Etranger,,=31=
RH_fiche_276_,,,31,Toulouse,,maison des solidaritésMinimes,,31200.0,33 rue joseph jacquard,,33 rue joseph jacquard 31200 Toulouse,nan,,Collectivités,,Conseil Départemental,05 62 72 77 80,,,,,,,,,,,Decembre 2019,,,ACCDA,,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,,,,,,,,,,,,,,,,,,,,,,,,,43.623466,1.427715,ACCDA,,,=31=
RH_fiche_277_,,,31,Toulouse,,Secours populaire,,31200.0,147 avenue des etats unis,,147 avenue des etats unis 31200 Toulouse,nan,,Association,,Association,05 34 40 34 40,,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.63554,1.43059,,,,=31=
RH_fiche_278_,,,31,Toulouse,,Secours catholique,,31200.0,place du marche aux cochons,,place du marche aux cochons 31200 Toulouse,nan,,Association,,Association,05 34 25 67 40,,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.620334,1.435406,,,,=31=
RH_fiche_279_,,,31,Toulouse,,point information jeunesse (PIJ) Quartier Nord,,31200.0,118 Boulevard Pierre et Marie Curie,,118 Boulevard Pierre et Marie Curie 31200 Toulouse,nan,,Association,,Association,05 62 72 23 78,cyberbasetoulousenord@orange.fr,http://www.pijtoulousenord.org,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.626305,1.43686,,,,=31=
RH_fiche_280_,,,31,Toulouse,,Entr'act solidarite,,31200.0,148 avenue de fronton,,148 avenue de fronton 31200 Toulouse,nan,,Association,,Association,05 61 55 59 26,,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.637631,1.4334209999999998,,,,=31=
RH_fiche_281_,,,31,Toulouse,,Mission Locale Antenne quartier nord,,31200.0,1 rue ernest renan,,1 rue ernest renan 31200 Toulouse,nan,,Association,,Association,05 61 57 59 92,,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.628251,1.445023,,,,=31=
RH_fiche_282_,,,31,Toulouse,,Centre social Alliances & Cultures Cap Nord,,31200.0,12 rue Clouet,,12 rue Clouet 31200 Toulouse,nan,,,,Centre social,05 61 13 35 96,alliancesetculturesnord@yahoo.fr,www.alliancesetcultures.ouvaton.org,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.631471000000005,1.43278,,,,=31=
RH_fiche_283_,,,31,Toulouse,,CCPS et CARMI,,31200.0,44 chemin des izards,,44 chemin des izards 31200 Toulouse,nan,,,,Centre social,05 62 72 48 50,clshp@ccpst.org carmi@ccpst.org,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.639736,1.4445,,,,=31=
RH_fiche_284_,,,31,Toulouse,,Alliances et Cultures Les Troênes,,31200.0,69 rue des Troênes,,69 rue des Troênes 31200 Toulouse,nan,,,,Centre social,05 61 57 14 71,,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.617705,1.414786,,,,=31=
RH_fiche_285_,,,31,Toulouse,,Antenne CCPS Picarel,,31200.0,26 allées Django Reinhard,,26 allées Django Reinhard 31200 Toulouse,nan,,,,Centre social,05 61 70 45 62,,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.648485,1.410764,,,,=31=
RH_fiche_286_,,,31,Toulouse,,Antenne CCPS Les Chênes,,31200.0,49 rue des mésanges,,49 rue des mésanges 31200 Toulouse,nan,,,,Centre social,05 62 75 46 29,,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.660754,1.411986,,,,=31=
RH_fiche_287_,,,31,Toulouse,,Centre social Izards/Borderouge,,31200.0,1 place Micoulaud,,1 place Micoulaud 31200 Toulouse,nan,,,,FIGO Centre social,05 67 04 14 80,,,,,,,,,,,Decembre 2019,,,COMP,TP,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,ORD,ALL,Libre,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : Libre</li></ul></p>,ORD,TP,Libre,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : Libre</li></ul></p>,,,,,,,,,,,,,,,43.625551,1.452016,COMP-ORD-ORD,TP-ALL-TP,,=31=
RH_fiche_288_,,,31,Toulouse,,MJC Croix-Daurade,,31200.0,,,31200 Toulouse,nan,,,,,,,http://www.mjccroixdaurade.fr/,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.600568,1.433106,,,,=31=
RH_fiche_289_,,,31,Toulouse,,CSF Cugnaux,,31270.0,,,31270 Toulouse,nan,,,,,,,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.553652,1.356698,,,,=31=
RH_fiche_290_,,,31,Toulouse,,maison des solidaritésCastanet-Tolosan,,31300.0,68 avenue de Lauragais,,68 avenue de Lauragais 31300 Toulouse,nan,,,,Conseil Départemental,05 62 71 91 80,,,,,,,,,,,Decembre 2019,,,ACCDA,,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,,,,,,,,,,,,,,,,,,,,,,,,,43.579762,1.456133,ACCDA,,,=31=
RH_fiche_291_,,,31,Toulouse,,Centre Social – ASSQOT,,31300.0,18 rue Vincent Scotto,,18 rue Vincent Scotto 31300 Toulouse,nan,,,,Centre social,,,www.assqot.com,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.598293,1.416982,,,,=31=
RH_fiche_292_,,,31,Toulouse,,Centre social annexe  Arenes romaines,,31300.0,107 avenue des Arènes Romaines,,107 avenue des Arènes Romaines 31300 Toulouse,nan,,,,Centre social,05 61 16 09 46,,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.615071,1.396945,,,,=31=
RH_fiche_293_,,,31,Toulouse,,CCPS Hameau de fleurance,,31300.0,12 impasse benozzi,,12 impasse benozzi 31300 Toulouse,nan,,,,Centre social,05 62 72 48 50,,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.603235999999995,1.353572,,,,=31=
RH_fiche_294_,,,31,Toulouse,,Point Infomartions Jeunesse Empalot,,31400.0,,,31400 Toulouse,nan,,,,Mairie,,,,,,,,,,,,Decembre 2019,,,ORD,,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,ACCDS,,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,,,,,,,,,,,,,,,,,,,,43.600568,1.433106,ORD-ACCDS,,,=31=
