bfc_id,mise_a_jour,lon,lat,adresse,code_postal,ville,adresse_full,departement,dep_txt,nom_structure,url_lieu,contact_email,contact_tel,source,url_illustration,code_typo,def_typo,code_label,def_label,code_accomp,def_accomp,horaires
mednumBFC_TL_78_,,5.388193,47.193028999999996,2 rue de la paix,21130,AUXONNE,2 rue de la paix 21130 AUXONNE,21,D_21,Espace Numérique Côte-d'Or d'Auxonne,,,03 80 31 58 32,,,M,Lieux de médiation publique,,,,,
mednumBFC_TL_79_,,4.327967,47.524822,Ancien château de Chevigny,21140,MILLERY,Ancien château de Chevigny 21140 MILLERY,21,D_21,COCwork,http://www.cocwork.wordpress.com,cocwork@tuta.io,07 67 65 76 00,,,T-TL,Lieux de travail et de collaboration-Lieux de travail et de collaborationL,,,,,
mednumBFC_TL_80_,,4.346018,47.493786,1 avenue Pasteur,21140,SEMUR-EN-AUXOIS,1 avenue Pasteur 21140 SEMUR-EN-AUXOIS,21,D_21,Espace Numérique Côte-d'Or de Semur-en-Auxois,,,03 80 97 09 27,,,M,Lieux de médiation publique,,,,,
mednumBFC_TL_81_,,4.335442,47.495082000000004,43  rue de Vignes,21140,SEMUR-EN-AUXOIS,43  rue de Vignes 21140 SEMUR-EN-AUXOIS,21,D_21,Lab'Aux,https://www.labaux.org/,,06 95 51 92 52,,,F-TL,Lieux de médiation et de fabrication-Lieux de travail et de collaborationL,,,,,
mednumBFC_TL_82_,,4.332927,47.494201000000004,10  rue du couvent,21140,SEMUR EN AUXOIS,10  rue du couvent 21140 SEMUR EN AUXOIS,21,D_21,Maison familiale rurale,,,,,,F-O,Lieux de médiation et de fabrication-Lieux de formation,,,,,
mednumBFC_TL_83_,,4.346018,47.493786,1  avenue Pasteur,21140,SEMUR-EN-AUXOIS,1  avenue Pasteur 21140 SEMUR-EN-AUXOIS,21,D_21,MSAP Semur-en-Auxois,,efs.semur@gmail.com,,,,I,Lieux d’information et d’accès aux droits,-MSAP-MFS,-Maison de Services Au Public-Maison France Services,,,"<ul><li>- lundi matin: 9h-12h / lundi après-midi: 13h15-18h15<br>
</li><li>- mardi matin: 8h30-12h / mardi après-midi: 13h30-18h15<br>
</li><li>- mercredi matin: 9h-13h / mercredi après-midi: 14h-18h15<br>
</li><li>- jeudi matin: 8h30-12h30 / jeudi après-midi: 14h-19h<br>
</li><li>- vendredi matin: 9h-13h / vendredi après-midi: 13h30-17h<br>
</li><li>- </li><li>- </li></ul>"
mednumBFC_TL_84_,,4.461108,47.540038,Avenue de Dijon,21150,VENAREY-LES-LAUMES,Avenue de Dijon 21150 VENAREY-LES-LAUMES,21,D_21,Espace Numérique Côte-d'Or de Venarey-les-Laumes,,,03 80 96 11 56,,,M,Lieux de médiation publique,,,,,
mednumBFC_TL_85_,,4.447883999999999,47.542374,18 avenue Jean-Jaurès,21150,VENAREY-LES-LAUMES,18 avenue Jean-Jaurès 21150 VENAREY-LES-LAUMES,21,D_21,MSAP du Pays d'Alésia et de la Seine,,,,,,I,Lieux d’information et d’accès aux droits,-MSAP,-Maison de Services Au Public,,,
mednumBFC_TL_86_,,5.0018839999999996,47.281478,18 avenue Gaston Roupnel,21160,MARSANNAY LA COTE,18 avenue Gaston Roupnel 21160 MARSANNAY LA COTE,21,D_21,adamm,,,,,,F,Lieux de médiation et de fabrication,,,,,
mednumBFC_TL_87_,,5.002586,47.278383000000005,Place Schweich,21160,MARSANNAY LA COTE,Place Schweich 21160 MARSANNAY LA COTE,21,D_21,Bibliothèque de Marsannay-la-Côte,,espace-multimedia@mairie-marsannaylacote.fr,03 80 59 64 72,,,M,Lieux de médiation publique,,,,,
mednumBFC_TL_88_,,4.979111,47.260689,1  rue François Rude,21160,COUCHEY,1  rue François Rude 21160 COUCHEY,21,D_21,Espace multimédia de Couchey,,,,,,M,Lieux de médiation publique,,,,,
mednumBFC_TL_89_,,4.8308919999999995,47.025661,8 avenue du Parc,21200,BEAUNE,8 avenue du Parc 21200 BEAUNE,21,D_21,Espace Numérique Côte-d'Or de Beaune,,,03 80 24 79 95,,,M,Lieux de médiation publique,,,,,
mednumBFC_TL_90_,,4.835216,47.023306,8 rue du Collège,21200,BEAUNE,8 rue du Collège 21200 BEAUNE,21,D_21,FabLab Beaune,http://fablab-beaune.com/,,07 86 11 01 91,,,F-TL,Lieux de médiation et de fabrication-Lieux de travail et de collaborationL,,,,,
mednumBFC_TL_91_,,4.834442,47.031842,6 bis avenue Guigone de Salins,21200,BEAUNE,6 bis avenue Guigone de Salins 21200 BEAUNE,21,D_21,Mission Locale rurale de Beaune,missionlocalebeaune.fr,milobeaune@milobfc.fr,03 80 24 93 65,,,I,Lieux d’information et d’accès aux droits,,,,,
mednumBFC_TL_92_,,4.229661,47.278252,5  rue du Tour des Fossés,21210,SAULIEU,5  rue du Tour des Fossés 21210 SAULIEU,21,D_21,Centre Numérique de la Communauté de communes de Saulieu,,,,,,M,Lieux de médiation publique,,,,,
mednumBFC_TL_93_,,4.229661,47.278252,5  rue du Tour des Fossés,21210,SAULIEU,5  rue du Tour des Fossés 21210 SAULIEU,21,D_21,Espace Numérique Côte-d'Or de Saulieu,,,03 80 64 31 96,,,M,Lieux de médiation publique,,,,,
mednumBFC_TL_94_,,4.229661,47.278252,5  rue du Tour des Fossés,21210,SAULIEU,5  rue du Tour des Fossés 21210 SAULIEU,21,D_21,MSAP Saulieu,,msapsaulieu@gmail.com,,,,I,Lieux d’information et d’accès aux droits,-MSAP,-Maison de Services Au Public,,,
mednumBFC_TL_95_,,4.992062000000001,47.227698,8 avenue Nierstein,21220,GEVREY-CHAMBERTIN,8 avenue Nierstein 21220 GEVREY-CHAMBERTIN,21,D_21,Espace Numérique Côte-d'Or de Gevrey-Chambertin,,,03 80 51 81 11,,,M,Lieux de médiation publique,,,,,
mednumBFC_TL_96_,,4.49111,47.13087,3 rue de la Gare,21230,ARNAY LE DUC,3 rue de la Gare 21230 ARNAY LE DUC,21,D_21,MFS Arnay-le-Duc - Espace Numérique Côte d'Or,,msap@csarnayleduc.fr,03 80 90 90 59,,,M-I,Lieux de médiation publique-Lieux d’information et d’accès aux droits,-MSAP-MFS,-Maison de Services Au Public-Maison France Services,,,"<ul><li>- lundi matin: 9h-12h / lundi après-midi: 13h30-17h<br>
</li><li>- mardi matin: 9h-12h / mardi après-midi: 13h30-17h<br>
</li><li>- mercredi matin: 9h-12h / mercredi après-midi: 13h30-17h<br>
</li><li>- jeudi matin: 9h-12h / jeudi après-midi: 13h30-17h<br>
</li><li>- vendredi matin: 9h-12h / vendredi après-midi: 13h30-17h<br>
</li><li>- </li><li>- </li></ul>"
mednumBFC_TL_97_,,4.996479,47.339496999999994,Place Pierre Mendès France,21240,TALANT,Place Pierre Mendès France 21240 TALANT,21,D_21,Bibliothèque multimédia Henri Vincenot,,,,,,M,Lieux de médiation publique,,,,,
mednumBFC_TL_98_,,5.146558,46.999952,22 Rue de la République,21250,SEURRE,22 Rue de la République 21250 SEURRE,21,D_21,MSAP Seurre,,msap.seurre@laposte.fr,,,,I,Lieux d’information et d’accès aux droits,-MSAP,-Maison de Services Au Public,,,"<ul><li>- lundi matin: 9h-12h / lundi après-midi: 14h-17h<br>
</li><li>- mardi matin: 9h-12h / mardi après-midi: 14h-17h<br>
</li><li>- mercredi matin: 9h-12h / mercredi après-midi: 14h-17h<br>
</li><li>- jeudi matin: 9h-11h / jeudi après-midi: 14h-17h<br>
</li><li>- vendredi matin: 9h-12h / vendredi après-midi: 14h-17h<br>
</li><li>- samedi matin: 9h-12h</li><li>- </li></ul>"
mednumBFC_TL_99_,,5.1837480000000005,47.588246999999996,Rue de la Paténée,21260,SELONGEY,Rue de la Paténée 21260 SELONGEY,21,D_21,Atelier culinaire du Groupe SEB,,,,,,F-TL,Lieux de médiation et de fabrication-Lieux de travail et de collaborationL,,,,,
mednumBFC_TL_100_,,5.408484,47.314203000000006,1 rue des Saucis,21270,PONTAILLER-SUR-SAÖNE,1 rue des Saucis 21270 PONTAILLER-SUR-SAÖNE,21,D_21,MFS Pontailler sur Saône - Espace public numérique,,mds@capvaldesaone.fr,03 80 47 89 82,,,I,Lieux d’information et d’accès aux droits,-MSAP-MFS,-Maison de Services Au Public-Maison France Services,,,"<ul><li>-  / lundi après-midi: 14h-17h<br>
</li><li>- mardi matin: 9h-12h / mardi après-midi: 14h-17h<br>
</li><li>- mercredi matin: 9h-12h / mercredi après-midi: 14h-17h<br>
</li><li>- jeudi matin: 9h-12h / jeudi après-midi: 14h-17h<br>
</li><li>- vendredi matin: 9h-12h / vendredi après-midi: 14h-17h<br>
</li><li>- </li><li>- </li></ul>"
mednumBFC_TL_101_,,4.79241,47.8144,Ruelle de la Ferme,21290,LEUGLAY,Ruelle de la Ferme 21290 LEUGLAY,21,D_21,Espace Numérique Côte-d'Or de Leuglay,,,03 80 81 87 19,,,M,Lieux de médiation publique,,,,,
mednumBFC_TL_102_,,4.862747,47.780251,Place de Silenrieux,21290,RECEY-SUR-OURCE,Place de Silenrieux 21290 RECEY-SUR-OURCE,21,D_21,MSAP Recey-sur-Ource,,,,,,I,Lieux d’information et d’accès aux droits,-MSAP,-Maison de Services Au Public,,,<ul><li>- lundi matin: 8h30-12h</li><li>- mardi matin: 8h30-12h</li><li>- mercredi matin: 8h30-12h</li><li>- jeudi matin: 8h30-12h</li><li>- vendredi matin: 8h30-12h</li><li>- samedi matin: 8h30-12h</li><li>- </li></ul>
mednumBFC_TL_103_,,5.011769,47.299079,2  rue Olympe de Gouges,21300,CHENOVE,2  rue Olympe de Gouges 21300 CHENOVE,21,D_21,EPN L@ Boussole,,,,,,M,Lieux de médiation publique,,,,,
mednumBFC_TL_104_,,5.315179,47.397308,6bis  place du Général Viard,21310,MIREBEAU-SUR-BEZE,6bis  place du Général Viard 21310 MIREBEAU-SUR-BEZE,21,D_21,MFS Mirebeau-sur-Bèze,,d.colnot@mfcc.fr,03 80 38 02 48,,,I,Lieux d’information et d’accès aux droits,-MFS,-Maison France Services,,,"<ul><li>-  / lundi après-midi: 13h30-16h30<br>
</li><li>- mardi matin: 8h45-12h / mardi après-midi: 13h30-16h30<br>
</li><li>- mercredi matin: 8h45-12h / mercredi après-midi: 13h30-16h15<br>
</li><li>- jeudi matin: 8h45-12h / jeudi après-midi: 13h30-17h30<br>
</li><li>- vendredi matin: 8h45-12h</li><li>- </li><li>- </li></ul>"
mednumBFC_TL_105_,,4.55769,47.262363,Espace Jean-Claude Patriarche,21320,POUILLY-EN-AUXOIS,Espace Jean-Claude Patriarche 21320 POUILLY-EN-AUXOIS,21,D_21,MSAP Pouilly-en-Auxois,,msap.cspouilly@gmail.com,,,,I,Lieux d’information et d’accès aux droits,-MSAP,-Maison de Services Au Public,,,
mednumBFC_TL_106_,,4.364692,47.843002,Place Victor Gat,21330,LAIGNES,Place Victor Gat 21330 LAIGNES,21,D_21,Espace Numérique Côte-d'Or de Laignes,,,03 80 81 28 68,,,M,Lieux de médiation publique,,,,,
mednumBFC_TL_107_,,4.630319,46.951153999999995,1 Place de l'Hôtel de Ville,21340,NOLAY,1 Place de l'Hôtel de Ville 21340 NOLAY,21,D_21,MSAP Nolay,,msap.nolay@laposte.fr,,,,I,Lieux d’information et d’accès aux droits,-MSAP,-Maison de Services Au Public,,,"<ul><li>- lundi matin: 9h-12h / lundi après-midi: 13h30-16h<br>
</li><li>- mardi matin: 9h-12h / mardi après-midi: 13h30-16h<br>
</li><li>- mercredi matin: 9h-12h / mercredi après-midi: 13h30-16h<br>
</li><li>-  / jeudi après-midi: 14h15-17h15<br>
</li><li>- vendredi matin: 9h-12h / vendredi après-midi: 13h30-16h30<br>
</li><li>- samedi matin: 9h-12h</li><li>- </li></ul>"
mednumBFC_TL_108_,,4.539572,47.398841,19 rue de l'Hôtel de Ville,21350,VITTEAUX,19 rue de l'Hôtel de Ville 21350 VITTEAUX,21,D_21,Espace Numérique Côte-d'Or de Vitteaux,,,03 80 51 38 97,,,M,Lieux de médiation publique,,,,,
mednumBFC_TL_109_,,4.664591000000001,47.107867,4 allée des Cordiers,21360,BLIGNY-SUR-OUCHE,4 allée des Cordiers 21360 BLIGNY-SUR-OUCHE,21,D_21,MSAP Espace Numérique Côte-d'Or de Bligny-sur-Ouche,,contact@ccpouillybligny.fr,03 80 20 16 73,,,I,Lieux d’information et d’accès aux droits,-MSAP,-Maison de Services Au Public,,,"<ul><li>- lundi matin: 9h30-13h / lundi après-midi: 14h-17h<br>
</li><li>- mardi matin: 9h30-13h / mardi après-midi: 14h-17h<br>
</li><li>- mercredi matin: 9h30-13h / mercredi après-midi: 14h-17h<br>
</li><li>- jeudi matin: 9h30-13h / jeudi après-midi: 14h-17h<br>
</li><li>- vendredi matin: 9h30-13h / vendredi après-midi: 14h-16h<br>
</li><li>- </li><li>- </li></ul>"
mednumBFC_TL_110_,,5.0526800000000005,47.429944,2  rue d'Amont,21380,SAVIGNY LE SEC,2  rue d'Amont 21380 SAVIGNY LE SEC,21,D_21,Espace Savinus,,,,,,F,Lieux de médiation et de fabrication,,,,,
mednumBFC_TL_111_,,4.306252,47.388744,6 rue du Serein,21390,PRECY-SOUS-THIL,6 rue du Serein 21390 PRECY-SOUS-THIL,21,D_21,Espace Numérique Côte-d'Or de Précy-sous-Thil,,,03 80 64 71 85,,,M,Lieux de médiation publique,,,,,
mednumBFC_TL_112_,,4.5748940000000005,47.863831,14bis rue de la Libération,21400,CHÂTILLON-SUR-SEINE,14bis rue de la Libération 21400 CHÂTILLON-SUR-SEINE,21,D_21,Espace Numérique Côte-d'Or de Châtillon-sur-Seine,,,03 80 81 28 68,,,M,Lieux de médiation publique,,,,,
mednumBFC_TL_113_,,4.574407,47.858829,1 rue Ernest Humblot,21400,CHÂTILLON-SUR-SEINE,1 rue Ernest Humblot 21400 CHÂTILLON-SUR-SEINE,21,D_21,Mission Locale des Marches de Bourgogne - Arrondissement de Montbard,missionlocalemarchesdebourgogne.com,milomarchesdebourgogne@milobfc.fr,03 80 91 36 42,,,I,Lieux d’information et d’accès aux droits,,,,,
mednumBFC_TL_114_,,4.575485,47.850467,11 rue Albert Camus,21400,CHÂTILLON-SUR-SEINE,11 rue Albert Camus 21400 CHÂTILLON-SUR-SEINE,21,D_21,MSAP Pays Châtillonnais,,msap@cscl-chatillonnais.fr,,,,I,Lieux d’information et d’accès aux droits,-MSAP,-Maison de Services Au Public,,,"<ul><li>- lundi matin: 9h-12h / lundi après-midi: 14h-17h<br>
</li><li>- mardi matin: 9h-12h / mardi après-midi: 14h-17h<br>
</li><li>- mercredi matin: 9h-12h</li><li>- jeudi matin: 9h-12h / jeudi après-midi: 14h-17h<br>
</li><li>- vendredi matin: 9h-12h / vendredi après-midi: 14h-17h<br>
</li><li>- </li><li>- </li></ul>"
mednumBFC_TL_115_,,4.859336,47.311605,1 Rue du Sophora,21410,FLEUREY-SUR-OUCHE,1 Rue du Sophora 21410 FLEUREY-SUR-OUCHE,21,D_21,MSAP Fleurey-sur-Ouche,,msap.fleurey-sur-ouche@laposte.fr,,,,I,Lieux d’information et d’accès aux droits,-MSAP,-Maison de Services Au Public,,,"<ul><li>- </li><li>- mardi matin: 8h30-12h30 / mardi après-midi: 14h30-16h50<br>
</li><li>- mercredi matin: 8h30-12h</li><li>- jeudi matin: 8h30-12h / jeudi après-midi: 13h30-15h50<br>
</li><li>- vendredi matin: 8h30-12h / vendredi après-midi: 13h30-15h50<br>
</li><li>- samedi matin: 9h-12h</li><li>- </li></ul>"
mednumBFC_TL_116_,18/05/2020,4.818482,47.06349,1  rue des Cigales,21420,SAVIGNY-LES-BEAUNE,1  rue des Cigales 21420 SAVIGNY-LES-BEAUNE,21,D_21,FabLab des Vignes,http://www.fablab-vignes.org,fablab.vignes@gmail.com,06 60 32 43 86,,,F,Lieux de médiation et de fabrication,,,,,"<ul><li>-  / lundi après-midi: 17h30-20h<br>
</li><li>- </li><li>- </li><li>- </li><li>- </li><li>- </li><li>- </li></ul>"
mednumBFC_TL_117_,,4.28094,47.205742,Le Dueg,21430,LIERNAIS,Le Dueg 21430 LIERNAIS,21,D_21,Maison Familiale Rurale de Liernais,,,,,,F-O,Lieux de médiation et de fabrication-Lieux de formation,,,,,
mednumBFC_TL_118_,,4.7886239999999995,47.439951,Rue Sonnois,21440,SAINT-SEINE-L'ABBAYE,Rue Sonnois 21440 SAINT-SEINE-L'ABBAYE,21,D_21,Espace Numérique Côte-d'Or de Saint-Seine-l'Abbaye,,,03 80 35 06 12,,,M,Lieux de médiation publique,,,,,
mednumBFC_TL_119_,,4.647634,47.600626,Rue de Quemigny,21450,BAIGNEAUX-LES-JUIFS,Rue de Quemigny 21450 BAIGNEAUX-LES-JUIFS,21,D_21,Espace Numérique Côte-d'Or de Baigneux-les-Juifs,,,06 25 34 31 57,,,M,Lieux de médiation publique,,,,,
mednumBFC_TL_120_,,5.062149,47.284881,Allée de la mairie,21600,LONGVIC,Allée de la mairie 21600 LONGVIC,21,D_21,Maison Jules Verne,,,03 80 68 45 70,,,F-I,Lieux de médiation et de fabrication-Lieux d’information et d’accès aux droits,,,,,
mednumBFC_TL_121_,,4.975178,47.127476,4  rue du Lavoir,21700,AGENCOURT,4  rue du Lavoir 21700 AGENCOURT,21,D_21,Maison Familiale Rurale d'Agencourt,,,,,,F-O,Lieux de médiation et de fabrication-Lieux de formation,,,,,
mednumBFC_TL_122_,,5.117356,47.315073,33  boulevard de Bellevue,21800,QUETIGNY,33  boulevard de Bellevue 21800 QUETIGNY,21,D_21,Maison Familiale Rurale de Quétigny,,,,,,F-O,Lieux de médiation et de fabrication-Lieux de formation,,,,,
mednumBFC_TL_123_,,5.134784,47.301945,Place du Général de Gaulle,21800,CHEVIGNY ST SAUVEUR,Place du Général de Gaulle 21800 CHEVIGNY ST SAUVEUR,21,D_21,Point Information Jeunesse - EPN Centre Pierre Perret,http://www.ijbourgogne.com/PIJ-de-Chevigny-Saint-Sauveur,ijchevignysaintsauveur@jeunes-bfc.fr,03 80 48 92 08,,,M-I,Lieux de médiation publique-Lieux d’information et d’accès aux droits,,,,,"<ul><li>- </li><li>-  / mardi après-midi: 13h-18h<br>
</li><li>- mercredi matin: 10h-12h / mercredi après-midi: 14h-17h15<br>
</li><li>-  / jeudi après-midi: 14h-18h<br>
</li><li>-  / vendredi après-midi: 14h-18h<br>
</li><li>- samedi matin: 9h-12h / samedi après-midi: 13h-17h<br>
</li><li>- </li></ul>"
mednumBFC_TL_124_,,6.0397,47.231,8 avenue du Chardonnet,25000,BESANCON,8 avenue du Chardonnet 25000 BESANCON,25,D_25,3615 Señor,http://3615senor.org,contact@3615senior.org,,,,F-TL,Lieux de médiation et de fabrication-Lieux de travail et de collaborationL,,,,,
mednumBFC_TL_125_,,6.02077,47.2421,52 rue Battant,25000,BESANCON,52 rue Battant 25000 BESANCON,25,D_25,52 Battant,http://www.52battant.fr,contact@52battant.fr,09 72 61 82 74,,,F-TL,Lieux de médiation et de fabrication-Lieux de travail et de collaborationL,,,,,
mednumBFC_TL_126_,,6.026982,47.240256,27  rue de la République,25000,BESANCON,27  rue de la République 25000 BESANCON,25,D_25,CRIJ de Bourgogne-Franche-Comté,,,03 81 21 16 16,,,I,Lieux d’information et d’accès aux droits,,,,,
mednumBFC_TL_127_,,5.9997,47.2611,,25000,BESANCON,25000 BESANCON,25,D_25,EPN Battant,,,,,,M,Lieux de médiation publique,,,,,
mednumBFC_TL_128_,,6.026982,47.240256,27  rue de la République,25000,BESANCON,27  rue de la République 25000 BESANCON,25,D_25,EPN Centre ville,https://epn.besancon.fr/,,03 81 87 84 27,,,M-TL,Lieux de médiation publique-Lieux de travail et de collaborationL,,,,,"<ul><li>- </li><li>-  / mardi après-midi: 14h-18h45<br>
</li><li>- mercredi matin: 10h-18h45</li><li>-  / jeudi après-midi: 14h-18h45<br>
</li><li>- vendredi matin: 10h-18h45</li><li>- samedi matin: 10h-11h45 / samedi après-midi: 14h-17h45<br>
</li><li>- </li></ul>"
mednumBFC_TL_129_,,6.05351,47.2494,,25000,BESANCON,25000 BESANCON,25,D_25,EPN Clairs-soleils,,,,,,M,Lieux de médiation publique,,,,,
mednumBFC_TL_130_,,6.05452,47.2547,,25000,BESANCON,25000 BESANCON,25,D_25,EPN Grette,,,,,,M,Lieux de médiation publique,,,,,
mednumBFC_TL_131_,,6.00024,47.2473,1  place de Coubertin,25000,BESANCON,1  place de Coubertin 25000 BESANCON,25,D_25,EPN Montrapon,https://epn.besancon.fr/,,03 81 87 84 27,,,M-TL,Lieux de médiation publique-Lieux de travail et de collaborationL,,,,,"<ul><li>- </li><li>-  / mardi après-midi: 14h-16h45<br>
</li><li>- mercredi matin: 9h-11h45 / mercredi après-midi: 14h-17h30<br>
</li><li>- </li><li>-  / vendredi après-midi: 14h-17h30<br>
</li><li>- </li><li>- </li></ul>"
mednumBFC_TL_132_,,5.96744,47.2213,13  avenue Ile de France,25000,BESANCON,13  avenue Ile de France 25000 BESANCON,25,D_25,EPN Planoise,https://epn.besancon.fr/,,03 81 87 84 27,,,M-TL,Lieux de médiation publique-Lieux de travail et de collaborationL,,,,,"<ul><li>- </li><li>-  / mardi après-midi: 14h-17h30<br>
</li><li>- </li><li>-  / jeudi après-midi: 14h-17h30<br>
</li><li>- vendredi matin: 9h-11h45</li><li>-  / samedi après-midi: 14h-17h30<br>
</li><li>- </li></ul>"
mednumBFC_TL_133_,,5.96626,47.2206,19 rue de la République,25000,BESANCON,19 rue de la République 25000 BESANCON,25,D_25,Espace IO,https://espaces.io/,info@espaces.io,03 39 25 03 39,,,F-TL,Lieux de médiation et de fabrication-Lieux de travail et de collaborationL,,,,,
mednumBFC_TL_134_,,5.97359,47.2185,10  rue Picasso,25000,BESANCON,10  rue Picasso 25000 BESANCON,25,D_25,FabLab Planoise,http://epn.besancon.fr/?location=fablab-planoise,fablab@grandbesancon.fr,03 81 87 84 27,,,F-TL,Lieux de médiation et de fabrication-Lieux de travail et de collaborationL,,,,,
mednumBFC_TL_135_,,6.007022,47.241932,17  rue Xavier Marmier,25000,BESANCON,17  rue Xavier Marmier 25000 BESANCON,25,D_25,Frenchmakers,http://fablabbesancon.frenchmakers.com/#!/,contact@frenchmakers.com,03 81 63 18 32,,,F-TL,Lieux de médiation et de fabrication-Lieux de travail et de collaborationL,,,,,
mednumBFC_TL_136_,,5.9499,47.211,4 rue Eugène Savoye,25000,BESANCON,4 rue Eugène Savoye 25000 BESANCON,25,D_25,iBureau Bisontin,http://www.ibureaubisontin.com,contact@ibureaubisontin.com,06 87 47 25 73,,,T-TL,Lieux de travail et de collaboration-Lieux de travail et de collaborationL,,,,,
mednumBFC_TL_137_,,6.007022,47.241932,15  rue Xavier Marmier,25000,BESANCON,15  rue Xavier Marmier 25000 BESANCON,25,D_25,La Pépinière APEFC,,,,,,T,Lieux de travail et de collaboration,,,,,<ul><li>- lundi matin: 9h-18h</li><li>- mardi matin: 9h-18h</li><li>- mercredi matin: 9h-18h</li><li>- jeudi matin: 9h-18h</li><li>- vendredi matin: 9h-18h</li><li>- </li><li>- </li></ul>
mednumBFC_TL_138_,,5.9769,47.2209,12 rue de France-Comté,25000,BESANCON,12 rue de France-Comté 25000 BESANCON,25,D_25,L'atome,https://besancon-coworking.fr/,contact@besancon-coworking.fr,03 81 26 18 89,,,F-TL,Lieux de médiation et de fabrication-Lieux de travail et de collaborationL,,,,,
mednumBFC_TL_139_,,5.97366,47.2193,7-9 rue Picasso,25000,BESANCON,7-9 rue Picasso 25000 BESANCON,25,D_25,MFS Planoise,,msap@besancon.fr,03 81 41 22 21,,,I,Lieux d’information et d’accès aux droits,-MSAP-MFS,-Maison de Services Au Public-Maison France Services,,,"<ul><li>- lundi matin: 8h30-12h30 / lundi après-midi: 13h30-17h<br>
</li><li>- mardi matin: 8h30-12h30 / mardi après-midi: 13h30-17h<br>
</li><li>- mercredi matin: 8h30-12h30 / mercredi après-midi: 13h30-17h<br>
</li><li>- jeudi matin: 8h30-12h30 / jeudi après-midi: 13h30-17h<br>
</li><li>- vendredi matin: 8h30-12h / vendredi après-midi: 12h-17h30<br>
</li><li>- </li><li>- </li></ul>"
