latitude;longitude;altitude;geometry;MATRICULE;DEPARTEMENT;lib_france_services;ADRESSE;COMPLEMENT.D.ADRESSE;insee_com;code_postal;lib_com;COMMUNE;LATITUDE;LONGITUDE;CONTACT.MAIL;TELEPHONE;h_lundi;h_mardi;h_mercredi;h_jeudi;h_vendredi;h_samedi;Commentaire.horaires;ITINERANCE;FORMAT_FS;X._groupe;Groupe;Goupe_France_Services_responsable;Goupe_Antennes;Labellisation;categorie
48.38006;0.680803;;Point;599;61;Coeur du Perche - Perche en Nocé;11 rue de Courboyer - Nocé;Mairie de Perche en Nocé;61309;61340;Perche en Nocé;PERCHE EN NOCE;48.38006;0.680803;msap@percheennoce.fr;02 33 73 41 18;9:00 - 12:30 / Sur RDV : après-midi;9:00 - 12:30 / Sur RDV : après-midi;9:00 - 12:30 / Sur RDV : après-midi;9:00 - 12:30 / Sur RDV : après-midi;9:00 - 12:30;-;;;Antenne;1;Cœur du Perche;363;"362 ; 598 ; 599";Espace labellisé 01/2020;Antenne
43.307582;-0.362449;;Point;602;64;Pau - Quartier Saragosse;2 rue du 8 mai 1945;Quartier Saragosse;64445;64000;Pau;PAU;43.307582;-0.362449;maisonducitoyen.saragosse@ville-pau.fr;05 59 98 64 23;-;9:00 - 17:00;9:00 - 17:00;9:00 - 17:00;9:00 - 17:00;-;;;Antenne;18;Pau;601;602;Espace labellisé 01/2020;Antenne
44.869059;6.487336;;Point;617;5;Antenne Vallouise Pelvoux;Saint Antoine;;05101;05340;Vallouise-Pelvoux;VALLOUISE-PELVOUX;44.869059;6.487336;;;8:30 - 12:15;8:30 - 12:15;8:30 - 12:15;8:30 - 12:15;8:30 - 12:15;-;;;Antenne;13;Serre-Ponçon;576;"617 ; 618 ; 619";Espace labellisé 01/2020;Antenne
44.525867;6.404956;;Point;618;5;Antenne Savines le lac;Place de l'Eglise;;05164;05160;Savines-le-Lac;SAVINES LE LAC;44.525867;6.404956;msapsavineslelac@ccserreponcon.com;04 92 20 52 82;9:00 - 12:00;8:00 - 12:00 / 14:00 - 17:00;-;9:00 - 12:00;-;-;;;Antenne;13;Serre-Ponçon;576;"617 ; 618 ; 619";Espace labellisé 01/2020;Antenne
44.544813;6.276926;;Point;619;5;Antenne Chorges;Rue des écoles;;05040;05230;Chorges;CHORGES;44.544813;6.276926;;;13:30 - 16:30;13:30 - 16:30;-;8:30 - 12:30 / 13:30 - 16:30;-;-;;;Antenne;13;Serre-Ponçon;576;"617 ; 618 ; 619";Espace labellisé 01/2020;Antenne
44.523564;5.748326;;Point;620;5;Veynes - Antenne d'Aspres - sur - Buëch;Grand'rue;;05010;05140;Aspres-sur-Buëch;ASPRES-SUR-BUËCH ;44.523564;5.748326;;;13:30 - 17:30;8:00 - 12:00;8:00 - 12:00;8:00 - 12:00;-;-;;;Antenne;7;Veynes;578;620;Espace labellisé 01/2020;Antenne
44.258275;0.298253;;Point;621;47;Albret - Buzet;1 Rue Maurice Luxembourg;Bâtiment de la Mairie;47043;47160;Buzet-sur-Baïse;BUZET SUR BAISE;44.258275;0.298253;;06 30 88 30 80;-;-;9:00 - 12:00;-;-;-;;;Antenne;6;Lavardac;607;"621 ; 622 ; 623";Espace labellisé 01/2020;Antenne
44.056085;0.25796;;Point;622;47;Albret - Mézin;Place Armand Fallières;Office de Tourisme;47167;47170;Mézin;MEZIN;44.056085;0.25796;;06 30 88 30 80;-;14:00 - 17:00;14:00 - 17:00;9:00 - 12:00;-;-;;;Antenne;6;Lavardac;607;"621 ; 622 ; 623";Espace labellisé 01/2020;Antenne
48.86584;7.186408;;Point;625;67;Drulingen;6 rue de Weyer;;67105;67320;Drulingen;DRULINGEN;48.86584;7.186408;msap.drulingen@ccab.eu;03 88 01 21 00;8:00 - 12:00 / 13:00 - 16:45;8:00 - 12:00 / 13:00 - 16:45;8:00 - 12:00 / 13:00 - 16:45;8:00 - 12:00 / 13:00 - 16:45;8:00 - 12:00;-;;;Antenne;2;Alsace Bossue;408;625;Espace labellisé 01/2020;Antenne
48.784224;4.912352;;Point;626;51;Sermaize-les-Bains;5bis rue de Saint Dizier;;51531;51250;Sermaize-les-Bains;SERMAIZE-LES-BAINS;48.784224;4.912352;-;03 26 74 68 39;-;-;-;8:30 - 12:00 / 13:30 - 17:00;8:30 - 12:00 ;-;;;Antenne;4;Bassuet;291;"626 ; 627";Espace labellisé 01/2020;Antenne
48.768497;4.83503;;Point;627;51;Pargny-sur-Saulx;5 Place Charles de Gaulle;;51423;51340;Pargny-sur-Saulx;PARGNY-SUR-SAULX;48.768497;4.83503;-;03 26 73 76 35;13:30 - 17:00;8:30 - 12:00 / 13:30 - 17:00;-;-;-;-;;;Antenne;4;Bassuet;291;"626 ; 627";Espace labellisé 01/2020;Antenne
49.18862;4.791412;;Point;628;51;Ville-sur-Tourbe;32 bis rue des Ducs-de-Joyeuse;Mairie;51640;51800;Ville-sur-Tourbe;VILLE-SUR-TOURBE;49.18862;4.791412;msap@cc-argonnechampenoise.fr;03 26 60 59 92;8:30 - 10:00;-;-;-;-;-;;;Antenne;3;Argonne Champenoise;293;"628 ; 629 ; 630";Espace labellisé 01/2020;Antenne
49.189981;4.887959;;Point;629;51;Vienne-le-Château;Place de la mairie;Mairie;51621;51800;Vienne-le-Château;VIENNE-LE-CHÂTEAU;49.189981;4.887959;msap@cc-argonnechampenoise.fr;03 26 60 59 92;10:30 - 12:00;-;-;-;-;-;;;Antenne;3;Argonne Champenoise;293;"628 ; 629 ; 630";Espace labellisé 01/2020;Antenne
48.950832;4.887374;;Point;630;51;Givry-en-Argonne;Rue de l'Argonne;Mairie;51272;51330;Givry-en-Argonne;GIVRY-EN-ARGONNE;48.950832;4.887374;msap@cc-argonnechampenoise.fr;03 26 60 59 92;-;-;-;-;8:30 - 12:00 ;-;;;Antenne;3;Argonne Champenoise;293;"628 ; 629 ; 630";Espace labellisé 01/2020;Antenne
49.061156;3.875317;;Point;631;51;Paysages de la Champagne - La Chaussée de Damery;26 avenue de Paris;;51597;51480;Vauciennes;LA CHAUSSÉE DE DAMERY;49.061156;3.875317;franceservices@ccpc51.fr;07 85 93 51 18;-;-;9:00 - 12:00;-;-;-;;;Antenne;5;Paysages de la Champagne;292;"631 ; 632 ; 633";Espace labellisé 01/2020;Antenne
49.100377;3.758869;;Point;632;51;Paysages de la Champagne - Châtillon sur Marne;Place Urbain II;;51136;51700;Châtillon-sur-Marne;CHÂTILLON SUR MARNE;49.100377;3.758869;franceservices@ccpc51.fr;07 85 93 51 18;-;-;-;9:30 - 12:00;-;-;;;Antenne;5;Paysages de la Champagne;292;"631 ; 632 ; 633";Espace labellisé 01/2020;Antenne
48.924698;3.811483;;Point;633;51;Paysages de la Champagne - Montmort-Lucy;68 rue de la Libération;;51381;51270;Montmort-Lucy;MONTMORT-LUCY;48.924698;3.811483;franceservices@ccpc51.fr;07 85 93 51 18;-;-;-;-;14:00 - 17:00;-;;;Antenne;5;Paysages de la Champagne;292;"631 ; 632 ; 633";Espace labellisé 01/2020;Antenne
48.689939;4.732789;;Point;650;51;Bocage Champenois - Thiéblemont-Farémont ;19 Grande Rue;;51567;51300;Thiéblemont-Farémont;THIÉBLEMONT-FARÉMONT;48.689939;4.732789;rsp-bocage.champenois@orange.fr;03 26 74 69 94;9:00 - 12:00;-;-;-;14:00 - 17:00;-;;;Antenne;14;Bocage Champenois;649;650;Espace labellisé 02/2020;Antenne
44.873173;2.034735;;Point;670;46;Association Ségala Limargue - Sousceyrac-en-Quercy;3, place de l’église Saint Martin;;46311;46120;Sousceyrac-en-Quercy;SOUSCEYRAC-EN-QUERCY;44.873173;2.034735;;;16:00 - 19:00;9:00 - 13:00 / 14:00 - 15:00;-;9:00 - 13:00;9:00 - 13:00 / 14:00 - 15:00;-;;;Antenne;21;Association Ségala Limargue;263;670;Espace labellisé 01/2020;Antenne
48.645526;-0.941597;;Point;671;50;Sourdeval - Antenne de Mortain Bocage;24 rue du Rocher Mortain;;50359;50140;Mortain-Bocage;MORTAIN BOCAGE;48.645526;-0.941597;sandrine.chesnais@msm-normandie.fr;02 33 19 08 98;9:00 - 12:00 / 13:30 - 17:00;9:00 - 12:00 / 13:30 - 17:00;13:30 - 17:00;9:00 - 12:00 / 13:30 - 17:00;9:00 - 12:00;-;;;Antenne;25;Sourdeval;282;671;Espace labellisé 01/2020;Antenne
48.599292;-0.832254;;Point;672;50;Le teilleul - Antenne de Barenton;73 rue Pierre Crestey;;50029;50720;Barenton;BARENTON;48.599292;-0.832254;florence.levannier@msm-normandie.fr;02 33 69 34 00;9:00 - 12:00 / 13:30 - 17:00;9:00 - 12:00 / 13:30 - 17:00;13:30 - 17:00;9:00 - 12:00 / 13:30 - 17:00;9:00 - 12:00;-;;;Antenne;26;Teilleul;287;672;Espace labellisé 01/2020;Antenne
44.29087;4.099068;;Point;673;30;Cèze Cévennes - Bessèges ;50 rue de la République;;30037;30160;Bessèges;BESSEGES;44.29087;4.099068;relaisemploi@ceze-cevennes.fr;04 66 25 28 22;14:00 - 17:00;9:00 - 12:00;9:00 - 12:00;14:00 - 17:00;9:00 - 12:00;-;;;Antenne;22;Cèze Cévennes;179;"673 ; 674 ; 675";Espace labellisé 01/2020;Antenne
44.260831;4.158176;;Point;674;30;Cèze Cévennes - Molières sur Cèze;Rue de la Cèze;Mairie;30171;30410;Molières-sur-Cèze;MOLIÈRES SUR CÈZE ;44.260831;4.158176;relaisemploi@ceze-cevennes.fr;04 66 24 66 28;-;14:00 - 17:00;-;-;-;-;;;Antenne;22;Cèze Cévennes;179;"673 ; 674 ; 675";Espace labellisé 01/2020;Antenne
43.895779;4.679589;;Point;676;30;Relais emploi intercommunal du Pont du Gard - Aramon;Avenue Saint Martin;Maison de la Solidarité et de l'Emploi;30012;30390;Aramon;ARAMON;43.895779;4.679589;relais.emploi@cc-pontdugard.fr;04 66 57 11 66;-;8:30 - 12:00;-;8:30 - 12:00;-;-;;;Antenne;23;Pont du Gard;175;676;Espace labellisé 01/2020;Antenne
44.345529;2.339581;;Point;677;12;Pays Ségali - Colombies;Rue de la Mairie;Bâtiment de la Mairie;12068;12240;Colombiès;COLOMBIES;44.345529;2.339581;cscps.franceservices@orange.fr;05 65 72 29 19;9:30 -12:00;-;-;-;-;-;;Oui;Antenne;24;Pays Ségali;75;"677 ; 678 ; 679 ; 680 ; 681";Espace labellisé 01/2020;Antenne itinerante
44.272604;2.524006;;Point;678;12;Pays Ségali - Ceignac;425 avenue de la Basilique - Ceignac;Médiathèque;12043;12450;Calmont;CALMONT;44.272604;2.524006;cscps.franceservices@orange.fr;05 65 72 29 19;-;-;9:30 - 12:00;-;-;-;;Oui;Antenne;24;Pays Ségali;75;"677 ; 678 ; 679 ; 680 ; 681";Espace labellisé 01/2020;Antenne itinerante
44.276183;2.438939;;Point;680;12;Pays Ségali - Baraqueville;533 Rue du Puech;Foyer Les Fontanilles;12056;12160;Baraqueville;BARAQUEVILLE;44.276183;2.438939;cscps.franceservices@orange.fr;05 65 72 29 19;-;-;-;09:15 - 12:00 / 13:15 - 16:45;-;-;;Oui;Antenne;24;Pays Ségali;75;"677 ; 678 ; 679 ; 680 ; 681";Espace labellisé 01/2020;Antenne itinerante
44.167983;2.530225;;Point;681;12;Pays Ségali - Cassagnes-bégonhès ;22 avenue de Lodève;Pôle multi-services;12057;12120;Cassagnes-Bégonhès;CASSAGNES-BÉGONHÈS ;44.167983;2.530225;cscps.franceservices@orange.fr;05 65 72 29 19;-;-;-;-;9:30 - 12:00;-;;Oui;Antenne;24;Pays Ségali;75;"677 ; 678 ; 679 ; 680 ; 681";Espace labellisé 01/2020;Antenne itinerante
46.45916;5.83785;;Point;2;1;Saint-Trivier-de-Courtes;22 Esplanade de La Poste;;01388;01560;Saint-Trivier-de-Courtes;SAINT-TRIVIER-DE-COURTES;46.45916;5.83785;france-services.saint-trivier-de-courtes@laposte.fr;04 74 30 71 85;9:00 - 12:00 / 14:00 - 16:00;9:00 - 12:00 / 14:00 - 16:00;9:00 - 12:00 / 14:00 - 16:00;9:00 - 12:00 / 14:00 - 16:00;9:00 - 12:00 / 14:00 - 16:00;-;;;Espace labellisé;;;;;Espace labellisé 02/2020;FS
49.90147;3.626688;;Point;3;2;Thiérache Sambre et Oise;6 rue André Godin;;02361;02120;Guise;GUISE;49.90147;3.626688;;03.23.61.12.17;9:30 - 12:15 / 13:45 - 16:30;9:30 - 12:15 / 13:45 - 16:30;1er mercredi du mois : 9:30 - 12:15 / 13:45 - 16:30 // 3ème mercredi du mois : 9:30 - 12:15 ;9:30 - 12:15 / 13:45 - 16:30;9:30 - 12:15 / 13:45 - 16:30;-;;Oui;Espace labellisé;;;;;Espace labellisé 01/2020;FS itinerante
50.01689;3.787362;;Point;4;2;Nouvion-en-Thiérache;25 rue Théodore Blot;;02558;02170;Le Nouvion-en-Thiérache;LE NOUVION EN THIERACHE;50.01689;3.787362;ccas-lenouvion@wanadoo.fr;03 23 97 53 90;8:45 - 12:00 / 13:30 - 18:00;8:45 - 12:00 / 13:30 - 18:00;8:45 - 12:00 / 13:30 - 18:00;8:45 - 12:00 / 13:30 - 18:00;8:45 - 12:00 / 13:30 - 18:00;-;;;Espace labellisé;;;;;Espace labellisé 02/2020;FS
49.79704;3.457978;;Point;5;2;Ribemont;12 place du Château;;02648;02240;Ribemont;RIBEMONT;49.79704;3.457978;france-services@ccvo.fr;03 23 62 15 22;8:30 - 12:00 / 13:30 - 17:00;8:30 - 12:00 / 13:30 - 17:00;8:00 - 12:30;8:30 - 12:00 / 13:30 - 17:00;8:30 - 12:00 / 13:30 - 17:00;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
49.4108;3.516475;;Point;6;2;Vailly-sur-Aisne;10 bis place Edouard Hériot;;02758;02370;Vailly-sur-Aisne;VAILLY SUR AISNE;49.4108;3.516475;vailly.franceservices@orange.fr;;8:30 - 12:00 / 13:30 - 17:00;8:30 - 12:00 / 13:30 - 17:00;8:30 - 12:00 / 13:30 - 17:00;8:30 - 12:00 / 13:30 - 17:00;8:30 - 12:00 / 13:30 - 17:00;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
49.52833;3.855111;;Point;7;2;Saint-Erme;2 bis route de Montaigu;;02676;02820;Saint-Erme-Outre-et-Ramecourt;ST ERME;49.52833;3.855111;faitout@cc-champagnepicarde.fr;03 23 22 31 90;9:00 - 12:00 / 13:15 - 17:30;9:00 - 12:00 / 13:15 - 17:30;9:00 - 12:00 / 13:15 - 17:30;9:00 - 12:00 / 13:15 - 17:30;9:00 - 12:00 / 13:15 - 17:00;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
46.56853;3.333844;;Point;8;3;La Bourbon’NET;1 Avenue Victor Hugo;;03190;03000;Moulins;MOULINS;46.56853;3.333844;bourbonnet@allier.fr;07 85 12 41 46;9:30 - 14:30;9:30 - 14:30;9:30 - 14:30;9:30 - 14:30;9:30 - 14:30;-;;Oui;Espace labellisé;;;;;Espace labellisé 01/2020;FS itinerante
46.40903;3.056601;;Point;11;3;Le Montet;1 Place du Huit Mai;;03183;03240;Le Montet;LE MONTET;46.40903;3.056601;contact@ccbb.fr ;04 70 47 37 76;9:00 - 12:00 / 14:00 - 18:00;9:00 - 12:00 / 14:00 - 18:00;9:00 - 12:00 / 14:00 - 18:00;9:00 - 12:00 / 14:00 - 18:00;9:00 - 12:00;1er samedi du mois : 9:00 - 12:00;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
46.07184;3.664004;;Point;12;3;Le Mayet de Montagne;26 rue Roger Dégoulange;;03165;03250;Le Mayet-de-Montagne;LE MAYET DE MONTAGNE ;46.07184;3.664004;msap@vichy-communaute.fr;04 70 59 36 67;9:00 - 12:00 / 13:00 - 17:00;9:00 - 12:00 / 13:00 - 17:00;9:00 - 12:00 / 14:00 - 18:00;9:00 - 12:00 / 13:00 - 17:00;9:00 - 12:00 / 13:00 - 17:00;-;;;Espace labellisé;;;;;Espace labellisé 02/2020;FS
46.51832;3.684063;;Point;13;3;Dompierre sur Besbre;Place des Trois Platanes;Espace Boudeville;03102;03290;Dompierre-sur-Besbre;DOMPIERRE SUR BESBRE;46.51832;3.684063;;;9:00 - 12:00 / 13:30 - 17:00;9:00 - 12:00 / 13:30 - 17:00;9:00 - 12:00 / 13:30 - 17:00;9:00 - 12:00 / 13:30 - 17:00;9:00 - 12:00;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
46.37311;2.475106;;Point;14;3;Huriel;6 rue des Calaubys;;03128;03380;Huriel;HURIEL;46.37311;2.475106;maison.services.huriel@orange.fr ;04 70 09 33 25;8:30 - 12:00 / 14:00 - 17:30;8:30 - 12:00 / 14:00 - 17:30;8:30 - 12:00 / 14:00 - 17:30;8:30 - 12:00 / 14:00 - 17:30;8:30 - 12:00 / 14:30 - 17:00;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
46.31892;2.953847;;Point;15;3;Montmarault;7 Rue de la République;;03186;03390;Montmarault;MONTMARAULT;46.31892;2.953847;msapmontmarault@adem03.fr ;04 70 02 60 11;8:30 - 12:30 / 13:30 - 17:15;8:30 - 12:30 / 13:30 - 17:15;8:30 - 12:30 / 13:30 - 17:15;8:30 - 12:30 / 13:30 - 17:15;8:30 - 12:30;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
46.16701;2.631081;;Point;16;3;Marcillat en Combrailles;Place Pierre-Bitard;;03161;03420;Marcillat-en-Combraille;MARCILLAT EN COMBRAILLE;46.16701;2.631081;marcillatrelaisservicespublics@orange.fr;04 70 51 10 20;-;8:30 - 12:00 / 13:30 - 17:30;8:30 - 12:00 / 13:30 - 17:30;8:30 - 12:00 / 13:30 - 17:30;8:30 - 12:00 / 13:30 - 17:30;8:30 - 12:00 / 13:30 - 17:30;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
46.11749;3.088534;;Point;17;3;Ebreuil;21 allée du Chemin-de-Fer;Communauté de communes Saint-Pourçain Sioule Limagne;03107;03450;Ébreuil;EBREUIL;46.11749;3.088534;msap-ebreuil@ccspsl.fr ;;9:00 - 12:00 / 13:30 - 17:00;9:00 - 12:00 / 13:30 - 17:00;9:00 - 12:00 / 13:30 - 17:00;9:00 - 12:00 / 13:30 - 17:00;9:00 - 12:00;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
43.95612;6.893081;;Point;18;6;Puget-Théniers;1 avenue Miss Pell;Foyer rural Cepage;06099;06260;Puget-Théniers;PUGET THENIERS;43.95612;6.893081;contact@foyer-rural-cepage.com;04 93 03 31 15;9:30 - 12:30 / 13:30 - 17:30;9:30 - 12:30 / 13:30 - 17:30;9:30 - 12:30 / 13:30 - 17:30;9:30 - 12:30 / 13:30 - 17:30;9:30 - 12:30 / 13:30 - 17:30;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
44.08974;7.592867;;Point;19;6;Tende;107 avenue 16 Septembre 1947;;06163;06430;Tende;TENDE;44.08974;7.592867;france-services.tende@laposte.fr;04 90 00 32 59;8:45 - 12:00 / 13:30 - 16:00;8:45 - 12:00;8:45 - 12:00 / 13:30 - 16:00;8:45 - 12:00 / 13:30 - 16:00;9:30 - 12:00 / 13:30 - 16:00;8:45 - 12:00;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
44.01235;7.308089;;Point;20;6;Roquebillière;30 avenue Corniglion Molinier;Maison du département;06103;06450;Roquebillière;ROQUEBILLIERE;44.01235;7.308089;;;8:30 - 17:30;8:30 - 17:30;8:30 - 17:30;8:30 - 17:30;8:30 - 17:30;9:00 - 12:00;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
43.70036;6.848674;;Point;21;6;Saint-Vallier de Thiey;101 allée Charles Bonome;;06130;06460;Saint-Vallier-de-Thiey;ST VALLIER DE THIEY;43.70036;6.848674;;;9:00 - 18:00;9:00 - 18:00;9:00 - 18:00;9:00 - 18:00;9:00 - 18:00;9:00 - 12:00;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
44.08902;6.852917;;Point;22;6;Épi;25 place de provence;Centre socioculturel;06071;06470;Guillaumes;GUILLAUMES;44.08902;6.852917;epi@ufcv.fr;04 93 02 08 67;9:00 - 12:30 / 14:00 - 17:30;9:00 - 12:30 / 14:00 - 17:30;9:00 - 12:30 / 14:00 - 17:30;9:00 - 12:30 / 14:00 - 17:30;9:00 - 12:30 / 14:00 - 17:30;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
44.25495;6.925067;;Point;23;6;St Etienne de Tinée;10 rue des communes de France;;06120;06660;Saint-Étienne-de-Tinée;ST ETIENNE DE TINEE;44.25495;6.925067;france-services.saint-etienne-de-tinee@laposte.fr;04 93 02 20 93;8:45 - 12:00 / 14:00 - 16:00;8:45 - 12:00 / 14:00 - 16:00;8:45 - 12:00;8:45 - 12:00 / 14:00 - 16:00;8:45 - 12:00 / 14:00 - 16:00;8:45 - 12:00;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
43.75898;7.219086;;Point;24;6;Colomars;1 place de la Madonne;;06046;06670;Colomars;COLOMARS;43.75898;7.219086;msap.colomars@svdb.fr;04 93 37 82 42;-;8:30 - 12:30 / 13:30 - 16:30;9:00 - 12:30;8:30 - 12:30 / 13:30 - 16:30;8:30 - 12:30 / 13:30 - 16:30;9:00 - 12:30;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
43.85641;7.196771;;Point;25;6;Plan du Var;368 avenue Porte des Alpes;;06075;06670;Levens;LEVENS;43.85641;7.196771;mddpdv@departement06.fr;04 89 04 35 00;8:30 - 17:00;8:30 - 17:00;8:30 - 17:00;8:30 - 17:00;8:30 - 17:00;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
43.73886;7.288461;;Point;26;6;Saint-André de la Roche;2 rue du Ghet;Résidence La Laupia;06114;06732;Saint-André-de-la-Roche;ST ANDRE DE LA NOCHE;43.73886;7.288461;;;8:30 - 17:30;8:30 - 17:30;8:30 - 17:30;8:30 - 17:30;8:30 - 17:30;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
43.84683;6.728909;;Point;27;6;Les Monts d’Azur;344 avenue des Hôtels;;06116;06850;Saint-Auban;ST AUBAN;43.84683;6.728909;franceservicesdesmontsdazur@paysdegrasse.fr;04 93 60 42 30;8:15 - 17:00;8:15 - 17:00;8:15 - 17:00;8:15 - 17:00;8:15 - 17:00;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
44.89692;4.646223;;Point;28;7;Vernoux en Vivarais;25, avenue Vincent d'Indy;;07338;07240;Vernoux-en-Vivarais;VERNOUX EN VIVARAIS;44.89692;4.646223;msap.vernoux@privas-centre-ardeche.fr;;13:30 - 17:00;9:00 - 12:30 / 13:30 - 17:00;9:00 - 12:30;9:00 - 12:30 / 13:30 - 17:00;13:30 - 17:00;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
45.01001;4.394552;;Point;29;7;Saint Agrève;4, place de Verdun;Centre socio culturel;07204;07320;Saint-Agrève;ST AGREVE;45.01001;4.394552;msap-stagreve@inforoutes.fr;;8:30 - 12:00 / 13:30 - 16:30;8:30 - 12:30 / 13:30 - 18:00;8:30 - 12:00 ;8:30 - 12:30 / 13:30 - 18:00;8:30 - 12:00 / 13:00 - 16:30;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
44.67573;4.222033;;Point;30;7;Thueyts;11, rue Pouget;;07322;07330;Thueyts;THUEYTS;44.67573;4.222033;msap-thueyts@inforoutes.fr;;8:30 - 12:00 / 13:00 - 16:30;8:30 - 12:00 / 13:00 - 16:30;8:30 - 12:00 / 13:00 - 16:30;8:30 - 12:00 / 13:00 - 16:30;8:30 - 12:00 / 13:00 - 16:30;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
44.32647;4.61922;;Point;31;7;St Marcel d'Ardèche;Place du portail du Rhône;;07264;07700;Saint-Marcel-d'Ardèche;SAINT MARCEL D'ARDECHE;44.32647;4.61922;msp.saintmarceldardeche@orange.fr;04 75 91 40 07;9:00 - 12:00 / 14:00 - 17:00;9:00 - 12:00 / 14:00 - 17:00;9:00 - 12:00;9:00 - 12:00 / 14:00 - 17:00;9:00 - 12:00 / 14:00 - 17:00;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
49.85844;4.736933;;Point;33;8;Bogny-sur-Meuse;34 rue Maurice Louis;;08081;08120;Bogny-sur-Meuse;BOGNY SUR MEUSE;49.85844;4.736933;msap@aymonlire.fr;03 24 52 45 39;14:00 - 17:00;9:00 - 12:00 / 14:00 - 17:00;14:00 - 17:00;14:00 - 17:00;14:00 - 17:00;-;;Oui;Espace labellisé;;;;;Espace labellisé 01/2020;FS itinerante
49.47812;4.578587;;Point;34;8;Attigny;17 place Charlemagne;;08025;08130;Attigny;ATTIGNY;49.47812;4.578587;france-services.attigny@laposte.fr;03 24 30 26 71;9:00 - 12:00 / 13:00 - 15:00;9:00 - 12:00 / 13:00 - 15:00;9:00 - 12:00 / 13:00 - 15:00;9:00 - 12:00 / 13:00 - 15:00;9:00 - 12:00 / 13:00 - 15:00;9:00 - 12:00;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
49.64887;4.642524;;Point;48;8;Poix-Terron;1 place de la Halle;;08341;08430;Poix-Terron;POIX TERRON;49.64887;4.642524;france-services.poix-terron@laposte.fr;03 24 35 57 45;9:00 - 12:00 / 14:00 - 17:00;9:00 - 12:00 / 14:00 - 17:00;9:00 - 12:00;9:00 - 12:00 / 14:00 - 17:00;9:00 - 12:00 / 14:00 - 17:00;9:00 - 11:30;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
49.69842;4.421826;;Point;50;8;Signy-l’Abbaye;27 rue de Thin;;08419;08460;Signy-l'Abbaye;SIGNY L ABBAYE;49.69842;4.421826;msap.signylabbaye@orange.fr;;13:30 - 18:00;9:00 - 12:00 / 13:30 - 18:30;9:00 - 12:00 / 13:30 - 18:00;9:00 - 12:00 / 13:30 - 18:30;9:00 - 12:00 / 13:30 - 18:00;10:00 - 12:00;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
49.92706;4.646716;;Point;51;8;Revin;Chemin du Vieux Chêne;;08363;08500;Revin;REVIN;49.92706;4.646716;csorzy.franceservices@gmail.com;03 24 40 32 34;9:00 - 12:00 / 13:30 - 17:00 // Sur RDV : 17:00 - 19:00;9:00 - 12:00 / 13:30 - 17:00;9:00 - 12:00 / 13:30 - 17:00;9:00 - 12:00 / 13:30 - 17:00;9:00 - 12:00 / 13:30 - 17:00;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
42.71982;1.8376;;Point;53;9;Ax les Thermes;Place Roussel;;09032;09110;Ax-les-Thermes;AX LES THERMES;42.71982;1.8376;france-services.ax-les-thermes@laposte.fr;05 34 09 20 01;9:00 - 12:00 / 13:30 - 16:30;9:00 - 12:00 / 13:30 - 16:30;9:00 - 12:30;9:00 - 12:00 / 14:00 - 17:00;9:00 - 12:00 / 14:00 - 17:00;9:00 - 12:00;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
42.98346;1.146293;;Point;54;9;Saint-Girons;Rue Joseph Sentenac;;09261;09200;Saint-Girons;ST GIRONS;42.98346;1.146293;france.services@couserans-pyrenes.fr;05 61 64 10 51;9:00 - 12:00 / 13:30 - 17:00;9:00 - 12:00 / 13:30 - 17:00;9:00 - 12:00 / 13:30 - 17:00;Semaines paires : 9:00 - 12:00 / 13:30 - 17:00 //  Semaines impaires : 9:00 - 18:00;9:00 - 12:00 / 13:30 - 17:00;Semaines paires : 10:00 - 12:00 //  Semaines impaires : fermé;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
